Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,24,MEM,NBA,SG,13,0,18.1,2.2,5.8,.382,0.8,2.7,.286,1.5,3.2,.463,.447,0.5,0.5,1.000,0.7,1.8,2.5,1.8,0.4,0.3,1.1,0.9,5.8
Career,,,NBA,,13,0,18.1,2.2,5.8,.382,0.8,2.7,.286,1.5,3.2,.463,.447,0.5,0.5,1.000,0.7,1.8,2.5,1.8,0.4,0.3,1.1,0.9,5.8
