Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22,SAC,NBA,PF,7,0,6.7,0.7,2.3,.313,0.1,1.1,.125,0.6,1.1,.500,.344,0.7,1.3,.556,0.6,0.6,1.1,0.4,0.3,0.3,0.4,0.9,2.3
Career,,,NBA,,7,0,6.7,0.7,2.3,.313,0.1,1.1,.125,0.6,1.1,.500,.344,0.7,1.3,.556,0.6,0.6,1.1,0.4,0.3,0.3,0.4,0.9,2.3
