Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,19,MIA,NBA,SF,78,8,28.6,2.5,5.9,.422,0.4,1.5,.276,2.1,4.4,.471,.457,1.0,1.5,.684,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4,6.4
2016-17,20,MIA,NBA,SF,18,15,34.7,4.4,12.5,.356,0.4,1.9,.200,4.1,10.6,.384,.371,1.6,2.6,.617,1.3,3.9,5.2,3.7,1.4,0.3,1.8,2.9,10.9
2017-18,21,MIA,NBA,PF,68,25,24.7,3.0,7.2,.424,0.7,1.9,.380,2.3,5.3,.440,.474,1.0,1.5,.635,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1,7.8
2018-19,22,MIA,NBA,PF,19,9,27.7,3.4,9.4,.365,0.9,2.8,.340,2.5,6.6,.376,.416,1.6,2.3,.698,1.1,3.9,5.1,3.2,0.9,0.4,2.1,2.5,9.4
Career,,,NBA,,183,57,27.7,3.0,7.4,.404,0.6,1.8,.318,2.4,5.6,.432,.443,1.1,1.7,.659,1.0,4.2,5.3,2.1,0.9,0.4,1.3,2.3,7.7
