Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,23,LAC,NBA,PG,30,19,28.4,3.7,8.2,.445,0.3,1.3,.250,3.3,6.9,.483,.466,2.0,2.6,.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7
2018-19,24,LAC,NBA,PG,62,0,10.1,1.5,3.5,.424,0.1,0.3,.211,1.4,3.2,.444,.433,0.5,0.9,.526,0.3,1.3,1.6,0.7,0.3,0.1,0.6,1.3,3.5
2019-20,25,ATL,NBA,SG,11,0,11.7,1.1,3.2,.343,0.0,0.9,.000,1.1,2.3,.480,.343,1.0,1.5,.647,0.3,1.5,1.7,1.1,0.5,0.0,0.8,1.5,3.2
Career,,,NBA,,103,19,15.6,2.1,4.8,.429,0.1,0.7,.203,1.9,4.2,.465,.443,1.0,1.5,.671,0.4,1.8,2.2,1.2,0.5,0.2,0.9,1.8,5.3
