Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,19,DEN,NBA,PF,17,0,4.1,0.5,1.1,.474,0.0,0.1,.000,0.5,1.1,.500,.474,0.4,0.6,.600,0.4,0.9,1.4,0.2,0.4,0.1,0.5,0.5,1.4
2019-20,20,DEN,NBA,SF,3,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.3,0.0,0.0
Career,,,NBA,,20,0,3.9,0.5,1.0,.474,0.0,0.1,.000,0.5,0.9,.500,.474,0.3,0.5,.600,0.4,0.9,1.3,0.2,0.3,0.1,0.5,0.4,1.2
