Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,22,CHO,NBA,C,81,3,21.1,2.7,6.5,.410,0.8,2.5,.337,1.8,4.0,.455,.474,1.3,1.8,.730,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5
2016-17,23,CHO,NBA,C,75,16,26.1,4.3,10.7,.399,1.5,4.7,.328,2.7,6.0,.455,.471,1.6,2.1,.756,0.8,3.7,4.5,2.2,0.6,0.5,1.0,1.9,11.7
2017-18,24,CHO,NBA,PF,79,4,23.2,3.9,9.1,.429,1.3,3.5,.380,2.6,5.6,.459,.501,2.0,2.5,.799,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,11.1
2018-19,25,CHO,NBA,C,47,0,16.1,2.9,6.3,.463,1.1,3.0,.360,1.9,3.4,.553,.547,1.7,2.3,.738,0.8,2.6,3.5,1.3,0.3,0.3,0.9,1.4,8.6
2019-20,26,PHO,NBA,C,16,4,24.0,3.5,8.5,.412,1.1,3.8,.300,2.4,4.8,.500,.478,2.4,3.4,.709,0.9,4.6,5.5,2.1,0.3,0.4,1.3,2.1,10.6
Career,,,NBA,,298,27,22.3,3.5,8.3,.418,1.2,3.5,.346,2.3,4.9,.470,.490,1.7,2.2,.756,0.8,3.3,4.1,1.6,0.5,0.4,0.9,1.5,9.8
