Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,26,DAL,NBA,PF,72,36,16.8,2.1,4.3,.489,0.6,1.8,.313,1.5,2.5,.613,.553,0.6,0.8,.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4
2018-19,27,DAL,NBA,PF,71,18,21.2,2.5,5.4,.453,1.1,3.1,.353,1.4,2.4,.583,.553,0.8,1.0,.784,1.3,3.4,4.6,1.0,0.5,1.1,0.8,2.0,6.8
2019-20,28,DAL,NBA,C,14,5,26.1,2.9,6.9,.423,1.6,4.4,.361,1.4,2.6,.528,.536,0.9,1.1,.867,1.5,4.5,6.0,1.1,0.3,0.9,0.6,1.9,8.4
Career,,,NBA,,157,59,19.6,2.3,5.0,.463,0.9,2.6,.342,1.5,2.5,.592,.551,0.7,0.9,.777,1.2,3.0,4.1,0.9,0.4,0.9,0.6,1.8,6.3
