Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,21,LAC,NBA,SG,33,0,9.7,1.3,3.3,.400,0.5,1.7,.316,0.8,1.6,.491,.482,0.2,0.3,.667,0.1,1.2,1.2,0.6,0.3,0.1,0.4,1.4,3.4
2019-20,22,LAC,NBA,SG,9,0,11.2,1.6,3.8,.412,0.8,1.7,.467,0.8,2.1,.368,.515,0.0,0.0,,0.0,1.0,1.0,0.7,0.3,0.4,1.0,1.1,3.9
Career,,,NBA,,42,0,10.0,1.4,3.4,.403,0.6,1.7,.347,0.8,1.7,.458,.490,0.1,0.2,.667,0.1,1.1,1.2,0.6,0.3,0.2,0.5,1.3,3.5
