Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22,PHO,NBA,SF,82,56,29.5,3.0,6.9,.430,1.3,3.8,.335,1.7,3.0,.548,.523,1.2,1.4,.805,0.7,2.5,3.2,2.1,1.6,0.5,0.9,2.5,8.3
2019-20,23,PHO,NBA,SF,11,0,19.4,1.7,4.2,.413,0.4,1.5,.235,1.4,2.6,.517,.457,0.6,1.1,.583,0.5,3.2,3.7,1.1,1.5,0.4,0.5,1.8,4.5
Career,,,NBA,,93,56,28.3,2.8,6.5,.429,1.2,3.5,.330,1.6,3.0,.545,.518,1.1,1.4,.785,0.7,2.6,3.3,2.0,1.6,0.5,0.8,2.4,7.9
