Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22,GSW,NBA,PG,18,6,21.8,3.7,7.7,.478,1.1,2.4,.442,2.6,5.3,.495,.547,0.7,0.7,.923,0.4,1.8,2.2,2.6,1.0,0.1,0.9,1.9,9.1
Career,,,NBA,,18,6,21.8,3.7,7.7,.478,1.1,2.4,.442,2.6,5.3,.495,.547,0.7,0.7,.923,0.4,1.8,2.2,2.6,1.0,0.1,0.9,1.9,9.1
