Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20,MEM,NBA,PG,15,15,28.2,7.1,15.3,.467,0.9,2.1,.406,6.3,13.1,.477,.496,3.9,5.1,.766,0.9,2.1,3.1,6.3,1.2,0.3,3.6,1.7,19.1
Career,,,NBA,,15,15,28.2,7.1,15.3,.467,0.9,2.1,.406,6.3,13.1,.477,.496,3.9,5.1,.766,0.9,2.1,3.1,6.3,1.2,0.3,3.6,1.7,19.1
