Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20,GSW,NBA,SG,15,9,26.2,2.7,10.3,.260,1.4,5.6,.250,1.3,4.7,.271,.328,1.7,1.8,.926,0.2,2.5,2.7,2.1,0.7,0.3,1.5,2.3,8.4
Career,,,NBA,,15,9,26.2,2.7,10.3,.260,1.4,5.6,.250,1.3,4.7,.271,.328,1.7,1.8,.926,0.2,2.5,2.7,2.1,0.7,0.3,1.5,2.3,8.4
