Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,22,LAL,NBA,SG,63,23,23.2,2.8,6.0,.469,1.2,3.1,.396,1.6,2.8,.551,.573,1.0,1.5,.702,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9
2018-19,23,LAL,NBA,SG,23,3,24.3,3.2,7.0,.457,1.7,4.4,.396,1.5,2.7,.557,.580,0.9,1.3,.677,0.4,2.8,3.3,1.3,1.2,0.6,0.9,2.1,9.1
Career,,,NBA,,86,26,23.5,2.9,6.2,.466,1.4,3.5,.396,1.5,2.8,.552,.575,1.0,1.5,.696,0.6,3.3,3.9,1.3,0.9,0.3,0.8,1.8,8.2
