Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22,MIL,NBA,SG,27,0,15.2,1.9,4.6,.403,0.8,3.1,.265,1.0,1.5,.683,.492,0.3,0.4,.750,0.6,1.8,2.4,1.1,0.5,0.2,0.7,1.4,4.9
2019-20,23,MIL,NBA,SG,9,2,16.2,2.6,5.9,.434,1.2,3.0,.407,1.3,2.9,.462,.538,0.2,0.4,.500,0.8,2.4,3.2,1.1,1.2,0.2,1.2,1.9,6.6
Career,,,NBA,,36,2,15.5,2.0,4.9,.412,0.9,3.1,.300,1.1,1.9,.597,.506,0.3,0.4,.688,0.6,2.0,2.6,1.1,0.7,0.2,0.8,1.5,5.3
