Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,21,UTA,NBA,SG,79,71,33.4,7.5,17.2,.437,2.4,7.0,.340,5.2,10.3,.502,.506,3.0,3.8,.805,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,20.5
2018-19,22,UTA,NBA,SG,77,77,33.7,8.6,19.9,.432,2.4,6.7,.362,6.1,13.1,.468,.493,4.1,5.1,.806,0.8,3.3,4.1,4.2,1.4,0.4,2.8,2.7,23.8
2019-20,23,UTA,NBA,SG,15,15,34.9,9.3,20.5,.453,2.1,5.5,.378,7.2,15.0,.480,.503,4.6,5.7,.812,1.3,4.3,5.6,3.9,1.3,0.3,2.1,2.5,25.2
Career,,,NBA,,171,163,33.7,8.2,18.7,.436,2.4,6.7,.353,5.8,12.0,.483,.500,3.7,4.5,.806,0.8,3.3,4.1,3.9,1.4,0.4,2.7,2.7,22.4
