Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,21,ATL,NBA,PF,46,11,17.5,2.1,5.3,.402,1.0,2.8,.344,1.2,2.5,.466,.492,0.7,1.0,.711,1.6,2.7,4.2,1.0,0.6,0.5,0.7,1.5,5.9
2019-20,22,GSW,NBA,PF,17,0,17.9,2.6,6.2,.425,0.8,2.0,.382,1.9,4.2,.444,.486,1.4,1.8,.767,2.4,3.1,5.5,1.1,0.6,0.6,1.4,1.4,7.4
Career,,,NBA,,63,11,17.6,2.3,5.6,.409,0.9,2.6,.352,1.4,3.0,.457,.490,0.9,1.2,.733,1.8,2.8,4.6,1.0,0.6,0.6,0.9,1.4,6.3
