Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23,PHO,NBA,PF,12,0,18.2,3.2,6.9,.458,2.0,4.7,.429,1.2,2.3,.519,.602,1.2,1.3,.933,0.8,2.1,2.9,0.8,0.5,0.3,0.7,1.9,9.5
Career,,,NBA,,12,0,18.2,3.2,6.9,.458,2.0,4.7,.429,1.2,2.3,.519,.602,1.2,1.3,.933,0.8,2.1,2.9,0.8,0.5,0.3,0.7,1.9,9.5
