Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,20,DEN,NBA,C,80,55,21.7,3.8,7.5,.512,0.4,1.1,.333,3.5,6.5,.541,.535,1.9,2.4,.811,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6,10.0
2016-17,21,DEN,NBA,C,73,59,27.9,6.8,11.7,.578,0.6,1.9,.324,6.2,9.8,.628,.605,2.6,3.1,.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7
2017-18,22,DEN,NBA,C,75,73,32.6,6.7,13.5,.499,1.5,3.7,.396,5.2,9.7,.538,.554,3.5,4.2,.850,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5
2018-19,23,DEN,NBA,C,24,24,29.9,6.0,12.6,.475,1.1,3.5,.313,4.9,9.2,.536,.518,3.4,4.1,.827,2.3,7.3,9.6,7.8,1.3,0.7,2.8,3.0,16.5
Career,,,NBA,,252,211,27.5,5.8,11.0,.524,0.8,2.3,.358,4.9,8.7,.568,.562,2.7,3.3,.831,2.6,6.6,9.2,4.7,1.0,0.7,2.2,2.8,15.1
