Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23,SAC,NBA,SG,7,0,11.1,1.7,3.7,.462,0.4,1.3,.333,1.3,2.4,.529,.519,0.1,0.9,.167,0.0,1.1,1.1,0.7,0.3,0.4,0.3,0.9,4.0
Career,,,NBA,,7,0,11.1,1.7,3.7,.462,0.4,1.3,.333,1.3,2.4,.529,.519,0.1,0.9,.167,0.0,1.1,1.1,0.7,0.3,0.4,0.3,0.9,4.0
