Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,22,TOR,NBA,PF,55,38,15.6,1.9,3.7,.502,0.0,0.1,.143,1.9,3.6,.515,.505,0.4,0.6,.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2
2017-18,23,TOR,NBA,PF,81,5,20.7,3.1,6.1,.508,0.4,1.6,.220,2.8,4.5,.612,.537,0.7,1.1,.621,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0,7.3
2018-19,24,TOR,NBA,PF,26,25,29.9,5.8,9.2,.628,0.6,1.7,.333,5.2,7.5,.696,.659,2.3,3.0,.782,1.4,5.1,6.5,2.7,1.1,0.6,1.5,3.1,14.5
Career,,,NBA,,162,68,20.5,3.1,5.8,.537,0.3,1.1,.245,2.8,4.7,.608,.561,0.8,1.2,.695,1.1,3.3,4.4,1.5,0.7,0.6,0.9,2.2,7.4
