Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,19,POR,NBA,SG,20,1,7.1,1.4,3.2,.444,0.5,1.5,.345,0.9,1.7,.529,.524,0.5,0.8,.563,0.2,0.5,0.7,0.7,0.1,0.0,0.6,0.5,3.8
2019-20,20,POR,NBA,SG,15,1,22.3,4.1,9.4,.440,1.7,4.6,.377,2.4,4.8,.500,.532,1.4,1.9,.750,0.2,1.6,1.8,1.5,0.5,0.1,1.0,1.9,11.4
Career,,,NBA,,35,2,13.6,2.6,5.8,.441,1.0,2.8,.367,1.5,3.0,.509,.529,0.9,1.3,.682,0.2,1.0,1.1,1.0,0.3,0.1,0.7,1.1,7.0
