Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,21,BOS,NBA,C,32,2,8.8,1.1,1.6,.706,0.0,0.0,,1.1,1.6,.706,.706,0.3,0.5,.600,0.8,1.7,2.5,0.2,0.3,1.3,0.3,1.1,2.5
2019-20,22,BOS,NBA,C,14,1,14.8,2.0,2.6,.757,0.0,0.0,,2.0,2.6,.757,.757,0.4,0.8,.545,1.2,3.5,4.7,1.4,0.9,1.2,0.8,2.0,4.4
Career,,,NBA,,46,3,10.7,1.4,1.9,.727,0.0,0.0,,1.4,1.9,.727,.727,0.3,0.6,.577,1.0,2.2,3.2,0.6,0.5,1.2,0.5,1.4,3.1
