Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,21,PHI,NBA,PG,81,81,33.7,6.7,12.3,.545,0.0,0.1,.000,6.7,12.2,.551,.545,2.4,4.2,.560,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,15.8
2018-19,22,PHI,NBA,PG,22,22,33.1,6.1,11.3,.544,0.0,0.0,,6.1,11.3,.544,.544,3.2,5.3,.603,2.0,6.7,8.7,7.9,1.4,0.8,3.3,2.7,15.5
Career,,,NBA,,103,103,33.6,6.6,12.1,.545,0.0,0.1,.000,6.6,12.0,.550,.545,2.5,4.4,.571,1.8,6.4,8.3,8.1,1.7,0.9,3.4,2.6,15.7
