Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23,GSW,NBA,PF,13,7,31.2,6.2,11.8,.519,0.7,2.5,.273,5.5,9.3,.587,.549,3.7,4.4,.842,1.2,3.6,4.8,1.3,0.5,0.3,1.3,2.0,16.7
Career,,,NBA,,13,7,31.2,6.2,11.8,.519,0.7,2.5,.273,5.5,9.3,.587,.549,3.7,4.4,.842,1.2,3.6,4.8,1.3,0.5,0.3,1.3,2.0,16.7
