Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,19,CLE,NBA,SF,16,1,21.0,2.5,6.3,.396,0.5,2.2,.229,2.0,4.1,.485,.436,1.2,1.6,.760,0.4,2.6,2.9,1.9,0.8,0.3,1.3,2.6,6.7
Career,,,NBA,,16,1,21.0,2.5,6.3,.396,0.5,2.2,.229,2.0,4.1,.485,.436,1.2,1.6,.760,0.4,2.6,2.9,1.9,0.8,0.3,1.3,2.6,6.7
