Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,21,TOR,NBA,C,54,4,11.6,1.2,2.1,.583,0.0,0.0,,1.2,2.1,.583,.583,0.6,1.1,.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1
2017-18,22,TOR,NBA,C,82,0,18.6,3.1,4.7,.659,0.0,0.0,.500,3.1,4.7,.660,.660,0.7,1.2,.594,2.0,2.8,4.8,0.7,0.5,1.2,1.0,2.6,6.9
2018-19,23,SAS,NBA,C,77,24,16.5,2.4,3.8,.645,0.0,0.0,,2.4,3.8,.645,.645,0.6,1.2,.533,2.3,3.0,5.3,1.2,0.4,0.9,0.6,1.6,5.5
2019-20,24,SAS,NBA,C,18,4,17.3,2.4,4.3,.551,0.0,0.0,,2.4,4.3,.551,.551,0.9,1.6,.571,2.3,3.4,5.7,1.5,0.6,0.8,1.0,1.8,5.7
Career,,,NBA,,231,32,16.2,2.4,3.8,.634,0.0,0.0,.500,2.4,3.7,.635,.635,0.7,1.2,.561,2.0,2.6,4.6,0.8,0.4,0.9,0.8,2.1,5.4
