Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,21,UTA,NBA,SG,79,71,33.4,7.5,17.2,.437,2.4,7.0,.340,5.2,10.3,.502,.506,3.0,3.8,.805,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,20.5
2018-19,22,UTA,NBA,SG,19,19,32.7,8.1,18.8,.431,1.9,6.7,.289,6.2,12.1,.511,.483,3.4,4.2,.800,0.4,2.5,2.9,3.7,1.7,0.4,2.6,2.4,21.5
Career,,,NBA,,98,90,33.3,7.6,17.5,.436,2.3,6.9,.330,5.4,10.6,.504,.501,3.1,3.8,.804,0.6,3.0,3.6,3.7,1.5,0.3,2.7,2.6,20.7
