Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20,TOR,NBA,SF,74,62,20.0,2.2,4.7,.471,1.0,2.7,.371,1.2,2.0,.604,.577,0.5,0.8,.629,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9
2018-19,21,TOR,NBA,SF,20,3,20.9,3.4,7.5,.453,1.2,3.8,.303,2.3,3.7,.608,.530,0.3,0.9,.353,0.8,1.9,2.7,0.6,0.6,0.3,0.8,2.3,8.3
Career,,,NBA,,94,65,20.2,2.5,5.3,.466,1.0,2.9,.352,1.4,2.4,.605,.563,0.5,0.8,.570,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.9,6.4
