Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20,MIA,NBA,C,69,19,19.8,2.5,4.9,.512,0.0,0.1,.000,2.5,4.8,.523,.512,1.9,2.6,.721,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,6.9
2018-19,21,MIA,NBA,C,23,1,19.1,2.7,5.0,.539,0.0,0.1,.000,2.7,4.9,.554,.539,2.1,3.0,.700,2.1,4.7,6.9,1.3,0.7,0.9,1.2,2.4,7.5
Career,,,NBA,,92,20,19.6,2.6,4.9,.519,0.0,0.1,.000,2.6,4.8,.530,.519,1.9,2.7,.715,1.8,4.0,5.9,1.4,0.5,0.7,1.0,2.1,7.1
