Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22,MIL,NBA,SG,17,0,17.1,2.2,5.2,.420,0.9,3.4,.263,1.3,1.8,.710,.506,0.5,0.6,.818,0.6,2.1,2.7,1.4,0.4,0.1,0.8,1.7,5.8
Career,,,NBA,,17,0,17.1,2.2,5.2,.420,0.9,3.4,.263,1.3,1.8,.710,.506,0.5,0.6,.818,0.6,2.1,2.7,1.4,0.4,0.1,0.8,1.7,5.8
