Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,19,DAL,NBA,PF,22,22,32.6,6.2,14.2,.438,2.3,6.0,.382,4.0,8.3,.478,.518,3.4,4.3,.787,1.0,5.5,6.5,4.3,1.0,0.4,3.6,2.1,18.1
Career,,,NBA,,22,22,32.6,6.2,14.2,.438,2.3,6.0,.382,4.0,8.3,.478,.518,3.4,4.3,.787,1.0,5.5,6.5,4.3,1.0,0.4,3.6,2.1,18.1
