Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,20,ATL,NBA,PG,81,81,30.9,6.5,15.5,.418,1.9,6.0,.324,4.6,9.6,.477,.480,4.2,5.1,.829,0.8,2.9,3.7,8.1,0.9,0.2,3.8,1.7,19.1
2019-20,21,ATL,NBA,PG,14,14,33.6,8.3,19.2,.431,2.9,8.2,.348,5.4,11.0,.494,.506,6.1,7.5,.819,0.5,3.5,4.0,8.6,1.6,0.1,4.9,1.1,25.6
Career,,,NBA,,95,95,31.3,6.7,16.1,.420,2.1,6.3,.328,4.7,9.8,.480,.485,4.5,5.5,.827,0.7,3.0,3.8,8.1,1.0,0.2,4.0,1.6,20.1
