Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20,ATL,NBA,PF,74,26,24.1,4.2,7.4,.576,0.2,0.6,.340,4.0,6.7,.598,.591,1.8,2.5,.715,2.4,4.9,7.3,1.3,0.6,1.1,1.4,2.9,10.5
2018-19,21,ATL,NBA,PF,61,59,30.0,7.6,13.6,.560,0.9,2.6,.348,6.7,11.0,.609,.593,3.3,4.4,.763,3.6,6.2,9.8,2.0,0.4,0.6,2.0,3.3,19.5
2019-20,22,ATL,NBA,PF,5,5,32.2,6.4,12.2,.525,1.8,3.8,.474,4.6,8.4,.548,.598,2.4,3.4,.706,2.0,6.8,8.8,1.6,1.0,2.0,1.4,3.4,17.0
Career,,,NBA,,140,90,27.0,5.8,10.3,.564,0.6,1.6,.357,5.2,8.7,.603,.592,2.5,3.4,.742,2.9,5.5,8.4,1.6,0.5,0.9,1.7,3.1,14.6
