Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20,MIN,NBA,SG,15,5,23.2,3.3,8.9,.366,1.1,3.9,.288,2.1,5.0,.427,.429,0.7,1.9,.345,0.9,1.9,2.8,2.1,0.9,0.4,1.5,2.3,8.3
Career,,,NBA,,15,5,23.2,3.3,8.9,.366,1.1,3.9,.288,2.1,5.0,.427,.429,0.7,1.9,.345,0.9,1.9,2.8,2.1,0.9,0.4,1.5,2.3,8.3
