Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,22,PHI,NBA,C,31,31,25.4,6.5,13.8,.466,1.2,3.2,.367,5.3,10.7,.495,.508,6.2,7.9,.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2
2017-18,23,PHI,NBA,C,63,63,30.3,8.1,16.8,.483,1.0,3.4,.308,7.0,13.4,.527,.514,5.7,7.4,.769,2.3,8.7,11.0,3.2,0.6,1.8,3.7,3.3,22.9
2018-19,24,PHI,NBA,C,64,64,33.7,9.1,18.7,.484,1.2,4.1,.300,7.8,14.6,.535,.517,8.2,10.1,.804,2.5,11.1,13.6,3.7,0.7,1.9,3.5,3.3,27.5
2019-20,25,PHI,NBA,C,11,11,29.4,7.7,16.3,.475,1.4,4.1,.333,6.4,12.2,.522,.517,5.9,7.5,.783,2.6,9.1,11.7,3.1,0.9,1.4,3.0,3.7,22.7
Career,,,NBA,,169,169,30.6,8.1,16.9,.480,1.2,3.7,.316,7.0,13.3,.526,.514,6.7,8.5,.788,2.3,9.1,11.4,3.2,0.7,1.9,3.6,3.4,24.2
