Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20,MIA,NBA,C,69,19,19.8,2.5,4.9,.512,0.0,0.1,.000,2.5,4.8,.523,.512,1.9,2.6,.721,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,6.9
2018-19,21,MIA,NBA,C,82,28,23.3,3.4,5.9,.576,0.0,0.2,.200,3.4,5.7,.588,.579,2.0,2.8,.735,2.0,5.3,7.3,2.2,0.9,0.8,1.5,2.5,8.9
2019-20,22,MIA,NBA,C,12,12,32.3,5.0,8.5,.588,0.1,0.5,.167,4.9,8.0,.615,.593,3.8,6.2,.622,2.3,8.3,10.6,4.6,1.5,1.5,2.6,2.8,13.9
Career,,,NBA,,163,59,22.5,3.2,5.7,.554,0.0,0.2,.143,3.1,5.5,.567,.556,2.1,2.9,.712,1.9,4.9,6.8,2.1,0.7,0.8,1.3,2.3,8.4
