Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,20,OKC,NBA,C,81,20,14.8,1.1,2.3,.503,0.0,0.0,,1.1,2.3,.503,.503,1.0,1.7,.581,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,3.3
2014-15,21,OKC,NBA,C,70,67,25.3,3.1,5.7,.544,0.0,0.0,.000,3.1,5.7,.547,.544,1.5,2.9,.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2,7.7
2015-16,22,OKC,NBA,C,80,80,25.2,3.3,5.3,.613,0.0,0.0,,3.3,5.3,.613,.613,1.4,2.5,.582,2.7,3.9,6.7,0.8,0.5,1.1,1.1,2.8,8.0
2016-17,23,OKC,NBA,C,80,80,29.9,4.7,8.2,.571,0.0,0.0,.000,4.7,8.2,.572,.571,2.0,3.2,.611,3.5,4.2,7.7,1.1,1.1,1.0,1.8,2.4,11.3
2017-18,24,OKC,NBA,C,76,76,32.7,5.9,9.4,.629,0.0,0.0,.000,5.9,9.3,.631,.629,2.1,3.8,.559,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,13.9
2018-19,25,OKC,NBA,C,80,80,33.4,6.0,10.1,.595,0.0,0.0,.000,6.0,10.1,.596,.595,1.8,3.7,.500,4.9,4.6,9.5,1.6,1.5,1.0,1.7,2.6,13.9
2019-20,26,OKC,NBA,C,9,9,26.4,3.8,7.3,.515,0.0,0.0,,3.8,7.3,.515,.515,0.8,2.8,.280,3.2,6.1,9.3,2.1,0.4,0.9,1.2,1.7,8.3
Career,,,NBA,,476,412,26.8,4.0,6.8,.587,0.0,0.0,.000,4.0,6.8,.588,.587,1.6,2.9,.548,3.5,4.0,7.4,1.0,0.9,1.0,1.4,2.7,9.6
