Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,20,PHO,NBA,C,71,70,30.7,7.2,12.3,.585,0.0,0.1,.000,7.2,12.2,.588,.585,2.0,2.7,.746,3.1,7.1,10.3,1.8,0.9,0.9,1.8,2.9,16.3
2019-20,21,PHO,NBA,C,1,1,33.0,9.0,14.0,.643,0.0,0.0,,9.0,14.0,.643,.643,0.0,0.0,,3.0,8.0,11.0,0.0,1.0,4.0,0.0,2.0,18.0
Career,,,NBA,,72,71,30.8,7.2,12.3,.586,0.0,0.1,.000,7.2,12.2,.589,.586,2.0,2.6,.746,3.1,7.1,10.3,1.7,0.9,1.0,1.8,2.9,16.3
