Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,22,LAL,NBA,SG,63,23,23.2,2.8,6.0,.469,1.2,3.1,.396,1.6,2.8,.551,.573,1.0,1.5,.702,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9
2018-19,23,LAL,NBA,SG,67,22,25.6,2.8,6.9,.407,1.4,4.1,.336,1.4,2.8,.511,.506,0.8,1.2,.688,0.5,3.2,3.7,1.4,1.0,0.6,0.9,2.2,7.8
2019-20,24,NOP,NBA,SF,10,4,27.7,4.3,9.3,.462,2.2,5.7,.386,2.1,3.6,.583,.581,1.8,2.2,.818,1.3,5.3,6.6,1.4,1.4,0.4,1.4,2.9,12.6
Career,,,NBA,,140,49,24.7,2.9,6.7,.438,1.4,3.8,.364,1.5,2.9,.535,.541,1.0,1.4,.709,0.6,3.5,4.1,1.3,0.9,0.4,0.9,2.0,8.2
