Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,21,PHI,NBA,SF,69,19,17.2,2.1,5.2,.402,0.7,2.3,.311,1.4,2.9,.475,.471,1.5,1.8,.854,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,6.4
2017-18,22,PHI,NBA,SF,52,7,15.5,1.9,5.1,.375,1.0,3.0,.335,0.9,2.1,.431,.474,0.9,1.1,.793,0.3,1.1,1.4,1.0,0.2,0.1,0.7,1.9,5.8
2018-19,23,TOT,NBA,SF,50,7,13.4,1.6,4.4,.376,0.7,2.3,.310,0.9,2.0,.451,.459,0.6,0.8,.756,0.2,1.7,1.9,0.5,0.4,0.2,0.4,1.5,4.6
2018-19,23,OKC,NBA,SF,21,1,5.9,0.6,2.0,.302,0.2,1.0,.227,0.4,1.0,.381,.360,0.2,0.3,.667,0.2,0.7,0.9,0.2,0.2,0.0,0.2,0.7,1.7
2018-19,23,CHI,NBA,SF,29,6,18.8,2.4,6.0,.394,1.1,3.2,.330,1.3,2.8,.469,.483,0.9,1.2,.771,0.2,2.5,2.7,0.8,0.5,0.2,0.6,2.0,6.8
2019-20,24,BRK,NBA,SG,1,0,5.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Career,,,NBA,,172,33,15.5,1.9,4.9,.386,0.8,2.5,.319,1.1,2.4,.456,.468,1.1,1.3,.817,0.3,1.6,1.8,0.9,0.4,0.1,0.8,1.9,5.7
