Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,19,NYK,NBA,SG,16,16,33.4,5.8,13.9,.413,1.1,3.1,.347,4.7,10.9,.431,.451,2.6,5.2,.494,1.4,4.3,5.6,3.6,1.4,0.4,2.7,2.6,15.1
Career,,,NBA,,16,16,33.4,5.8,13.9,.413,1.1,3.1,.347,4.7,10.9,.431,.451,2.6,5.2,.494,1.4,4.3,5.6,3.6,1.4,0.4,2.7,2.6,15.1
