Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,20,ORL,NBA,C,47,1,16.3,2.5,5.2,.481,0.4,1.5,.300,2.0,3.7,.555,.525,0.8,1.3,.587,1.4,3.6,5.0,0.8,0.3,1.4,0.9,2.2,6.2
2019-20,21,ORL,NBA,C,12,0,13.4,1.6,4.7,.339,0.4,1.8,.238,1.2,2.9,.400,.384,0.2,0.5,.333,1.2,3.0,4.2,0.4,0.3,1.1,1.1,2.1,3.8
Career,,,NBA,,59,1,15.7,2.3,5.1,.455,0.4,1.5,.286,1.9,3.5,.529,.498,0.7,1.2,.565,1.3,3.5,4.8,0.7,0.3,1.3,0.9,2.2,5.7
