Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20,PHI,NBA,SG,14,0,5.7,0.6,2.0,.286,0.4,1.2,.294,0.2,0.8,.273,.375,0.1,0.3,.500,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6
2018-19,21,PHI,NBA,SG,48,7,14.1,2.0,5.1,.400,1.0,3.0,.326,1.1,2.1,.505,.496,0.8,0.9,.818,0.3,1.9,2.2,1.1,0.6,0.0,0.5,1.3,5.8
2019-20,22,PHI,NBA,SG,16,5,22.6,3.4,7.8,.440,1.8,4.9,.372,1.6,2.9,.553,.556,0.8,0.9,.800,0.3,2.0,2.3,0.8,0.3,0.3,0.8,1.8,9.4
Career,,,NBA,,78,12,14.4,2.1,5.1,.405,1.0,3.1,.339,1.0,2.0,.503,.506,0.6,0.8,.794,0.3,1.7,2.0,0.9,0.4,0.1,0.5,1.3,5.8
